id,seq
125,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int rotl32 FormalParameter BasicType int x FormalParameter BasicType int r LocalVariableDeclaration BasicType int VariableDeclarator s BinaryOperation & MemberReference r Literal 31 LocalVariableDeclaration BasicType int VariableDeclarator y MemberReference x IfStatement BinaryOperation != BinaryOperation & MemberReference s Literal 1 Literal 0 StatementExpression Assignment MemberReference y BinaryOperation | BinaryOperation << MemberReference y Literal 1 BinaryOperation >>> MemberReference y Literal 31 = End IfStatement BinaryOperation != BinaryOperation & MemberReference s Literal 2 Literal 0 StatementExpression Assignment MemberReference y BinaryOperation | BinaryOperation << MemberReference y Literal 2 BinaryOperation >>> MemberReference y Literal 30 = End IfStatement BinaryOperation != BinaryOperation & MemberReference s Literal 4 Literal 0 StatementExpression Assignment MemberReference y BinaryOperation | BinaryOperation << MemberReference y Literal 4 BinaryOperation >>> MemberReference y Literal 28 = End IfStatement BinaryOperation != BinaryOperation & MemberReference s Literal 8 Literal 0 StatementExpression Assignment MemberReference y BinaryOperation | BinaryOperation << MemberReference y Literal 8 BinaryOperation >>> MemberReference y Literal 24 = End IfStatement BinaryOperation != BinaryOperation & MemberReference s Literal 16 Literal 0 StatementExpression Assignment MemberReference y BinaryOperation | BinaryOperation << MemberReference y Literal 16 BinaryOperation >>> MemberReference y Literal 16 = End ReturnStatement MemberReference y
86,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType long max_subarray_sum FormalParameter Modifier final BasicType int a FormalParameter Modifier final BasicType int n IfStatement BinaryOperation <= MemberReference n Literal 0 ReturnStatement Literal 0L End LocalVariableDeclaration BasicType long VariableDeclarator sum Literal 0L LocalVariableDeclaration BasicType long VariableDeclarator minPrefix Literal 0L LocalVariableDeclaration BasicType long VariableDeclarator best MemberReference Long MIN_VALUE ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 BinaryOperation < MemberReference i MemberReference n MemberReference ++ i BlockStatement StatementExpression Assignment MemberReference sum Cast BasicType long MemberReference ArraySelector MemberReference i a += LocalVariableDeclaration BasicType long VariableDeclarator candidate BinaryOperation - MemberReference sum MemberReference minPrefix IfStatement BinaryOperation > MemberReference candidate MemberReference best StatementExpression Assignment MemberReference best MemberReference candidate = End IfStatement BinaryOperation < MemberReference sum MemberReference minPrefix StatementExpression Assignment MemberReference minPrefix MemberReference sum = End End ReturnStatement MemberReference best
145,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType long sum_array FormalParameter Modifier final BasicType int a FormalParameter BasicType long n IfStatement BinaryOperation || BinaryOperation == MemberReference a Literal null BinaryOperation <= MemberReference n Literal 0 ReturnStatement Literal 0L End LocalVariableDeclaration BasicType int VariableDeclarator len MemberReference a length IfStatement BinaryOperation > MemberReference n MemberReference len StatementExpression Assignment MemberReference n MemberReference len = End LocalVariableDeclaration BasicType int VariableDeclarator m Cast BasicType int MemberReference n IfStatement BinaryOperation == MemberReference m Literal 0 ReturnStatement Literal 0L End ReturnStatement BinaryOperation + MethodInvocation MemberReference a BinaryOperation - MemberReference m Literal 1 sum_array Cast BasicType long MemberReference ArraySelector BinaryOperation - MemberReference m Literal 1 a
127,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int str_len FormalParameter ReferenceType String s LocalVariableDeclaration BasicType int VariableDeclarator i MethodInvocation s Literal '\0' indexOf ReturnStatement TernaryExpression BinaryOperation >= MemberReference i Literal 0 MemberReference i MethodInvocation s length
135,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int str_len FormalParameter ReferenceType String s IfStatement BinaryOperation || MethodInvocation s isEmpty BinaryOperation == MethodInvocation s Literal 0 charAt Literal '\0' ReturnStatement Literal 0 End ReturnStatement BinaryOperation + Literal 1 MethodInvocation MethodInvocation s Literal 1 substring str_len
119,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int rotl32 FormalParameter BasicType int x FormalParameter BasicType int r LocalVariableDeclaration BasicType int VariableDeclarator n BinaryOperation & MemberReference r Literal 31 ReturnStatement BinaryOperation | BinaryOperation << MemberReference x MemberReference n BinaryOperation >>> MemberReference x BinaryOperation - Literal 32 MemberReference n
108,ClassDeclaration Algo MethodDeclaration Modifier static public reverse_array FormalParameter BasicType int a FormalParameter BasicType int n IfStatement BinaryOperation || BinaryOperation == MemberReference a Literal null BinaryOperation <= MemberReference n Literal 1 ReturnStatement End IfStatement BinaryOperation > MemberReference n MemberReference a length StatementExpression Assignment MemberReference n MemberReference a length = End LocalVariableDeclaration BasicType int VariableDeclarator tmp ArrayCreator BasicType int MemberReference n ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 BinaryOperation < MemberReference i MemberReference n MemberReference ++ i BlockStatement StatementExpression Assignment MemberReference ArraySelector MemberReference i tmp MemberReference ArraySelector BinaryOperation - BinaryOperation - MemberReference n Literal 1 MemberReference i a = End StatementExpression MethodInvocation System MemberReference tmp Literal 0 MemberReference a Literal 0 MemberReference n arraycopy
23,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int is_non_decreasing FormalParameter BasicType int a FormalParameter BasicType int n ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 1 BinaryOperation < MemberReference i MemberReference n MemberReference ++ i BlockStatement IfStatement BinaryOperation < MemberReference ArraySelector MemberReference i a MemberReference ArraySelector BinaryOperation - MemberReference i Literal 1 a BlockStatement ReturnStatement Literal 0 End End ReturnStatement Literal 1
140,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType long sum_array FormalParameter BasicType int a FormalParameter BasicType int n IfStatement BinaryOperation || BinaryOperation == MemberReference a Literal null BinaryOperation <= MemberReference n Literal 0 ReturnStatement Literal 0L End LocalVariableDeclaration BasicType int VariableDeclarator m MemberReference n IfStatement BinaryOperation > MemberReference m MemberReference a length StatementExpression Assignment MemberReference m MemberReference a length = End IfStatement BinaryOperation <= MemberReference m Literal 0 ReturnStatement Literal 0L End ReturnStatement BinaryOperation + MethodInvocation MemberReference a BinaryOperation - MemberReference m Literal 1 sum_array Cast BasicType long MemberReference ArraySelector BinaryOperation - MemberReference m Literal 1 a
138,ClassDeclaration Modifier public Algo MethodDeclaration Modifier static public BasicType long sum_array FormalParameter BasicType int a FormalParameter BasicType int n LocalVariableDeclaration BasicType long VariableDeclarator sum Literal 0L ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 BinaryOperation < MemberReference i MemberReference n MemberReference ++ i BlockStatement StatementExpression Assignment MemberReference sum MemberReference ArraySelector MemberReference i a += End ReturnStatement MemberReference sum
146,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType long sum_array FormalParameter BasicType int a FormalParameter BasicType int n IfStatement BinaryOperation || BinaryOperation == MemberReference a Literal null BinaryOperation <= MemberReference n Literal 0 ReturnStatement Literal 0L End IfStatement BinaryOperation > MemberReference n MemberReference a length StatementExpression Assignment MemberReference n MemberReference a length = End ReturnStatement BinaryOperation + MethodInvocation MemberReference a BinaryOperation - MemberReference n Literal 1 sum_array MemberReference ArraySelector BinaryOperation - MemberReference n Literal 1 a
148,ClassDeclaration Modifier public Algo MethodDeclaration Modifier static public BasicType long sum_array FormalParameter BasicType int a FormalParameter BasicType long n IfStatement BinaryOperation <= MemberReference n Literal 0 ReturnStatement Literal 0L End ReturnStatement BinaryOperation + MethodInvocation MemberReference a BinaryOperation - MemberReference n Literal 1 sum_array Cast BasicType long MemberReference ArraySelector Cast BasicType int BinaryOperation - MemberReference n Literal 1 a
130,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int str_len FormalParameter BasicType char s IfStatement BinaryOperation || BinaryOperation || BinaryOperation == MemberReference s Literal null BinaryOperation == MemberReference s length Literal 0 BinaryOperation == MemberReference ArraySelector Literal 0 s Literal '\0' ReturnStatement Literal 0 End ReturnStatement BinaryOperation + Literal 1 MethodInvocation MethodInvocation java.util.Arrays MemberReference s Literal 1 MemberReference s length copyOfRange str_len
150,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType long sum_array FormalParameter BasicType int a FormalParameter BasicType long n IfStatement BinaryOperation || BinaryOperation == MemberReference a Literal null BinaryOperation <= MemberReference n Literal 0 ReturnStatement Literal 0L End LocalVariableDeclaration BasicType int VariableDeclarator len TernaryExpression BinaryOperation < MemberReference n MemberReference a length Cast BasicType int MemberReference n MemberReference a length ReturnStatement MethodInvocation java.util.Arrays MethodInvocation asLongStream MethodInvocation sum MemberReference a Literal 0 MemberReference len stream
